name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Electricidad Vásquez,info@electricidadvasquez.com.cl,+56948700150,Electricidad Vásquez,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvasquez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvasquez.cl"", ""page"": ""companies/santiago/electricidad-vasquez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Vásquez,contacto@electricidadvasquez.com.cl,+56948700150,Electricidad Vásquez,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvasquez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvasquez.cl"", ""page"": ""companies/santiago/electricidad-vasquez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Vásquez,ventas@electricidadvasquez.com.cl,+56948700150,Electricidad Vásquez,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvasquez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvasquez.cl"", ""page"": ""companies/santiago/electricidad-vasquez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Vásquez,admin@electricidadvasquez.com.cl,+56948700150,Electricidad Vásquez,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvasquez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvasquez.cl"", ""page"": ""companies/santiago/electricidad-vasquez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Vásquez,hola@electricidadvasquez.com.cl,+56948700150,Electricidad Vásquez,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvasquez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvasquez.cl"", ""page"": ""companies/santiago/electricidad-vasquez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Jardinería Santiago,info@jardineriasantiago.com.cl,+56951284223,Jardinería Santiago,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.jardineriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.jardineriasantiago.cl"", ""page"": ""companies/santiago/jardineria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Jardinería Santiago,contacto@jardineriasantiago.com.cl,+56951284223,Jardinería Santiago,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.jardineriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.jardineriasantiago.cl"", ""page"": ""companies/santiago/jardineria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Jardinería Santiago,ventas@jardineriasantiago.com.cl,+56951284223,Jardinería Santiago,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.jardineriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.jardineriasantiago.cl"", ""page"": ""companies/santiago/jardineria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Jardinería Santiago,admin@jardineriasantiago.com.cl,+56951284223,Jardinería Santiago,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.jardineriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.jardineriasantiago.cl"", ""page"": ""companies/santiago/jardineria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Jardinería Santiago,hola@jardineriasantiago.com.cl,+56951284223,Jardinería Santiago,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.jardineriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.jardineriasantiago.cl"", ""page"": ""companies/santiago/jardineria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Castro y Cía,info@arquitectoscastroycia.cl,+56993098795,Arquitectos Castro y Cía,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscastroycia.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscastroycia.cl"", ""page"": ""companies/santiago/arquitectos-castro-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Castro y Cía,contacto@arquitectoscastroycia.cl,+56993098795,Arquitectos Castro y Cía,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscastroycia.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscastroycia.cl"", ""page"": ""companies/santiago/arquitectos-castro-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Castro y Cía,ventas@arquitectoscastroycia.cl,+56993098795,Arquitectos Castro y Cía,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscastroycia.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscastroycia.cl"", ""page"": ""companies/santiago/arquitectos-castro-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Castro y Cía,admin@arquitectoscastroycia.cl,+56993098795,Arquitectos Castro y Cía,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscastroycia.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscastroycia.cl"", ""page"": ""companies/santiago/arquitectos-castro-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Castro y Cía,hola@arquitectoscastroycia.cl,+56993098795,Arquitectos Castro y Cía,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscastroycia.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscastroycia.cl"", ""page"": ""companies/santiago/arquitectos-castro-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Techumbres Álvarez,info@techumbresalvarez.com,+56985281954,Techumbres Álvarez,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.techumbresalvarez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.techumbresalvarez.cl"", ""page"": ""companies/santiago/techumbres-alvarez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Techumbres Álvarez,contacto@techumbresalvarez.com,+56985281954,Techumbres Álvarez,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.techumbresalvarez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.techumbresalvarez.cl"", ""page"": ""companies/santiago/techumbres-alvarez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Techumbres Álvarez,ventas@techumbresalvarez.com,+56985281954,Techumbres Álvarez,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.techumbresalvarez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.techumbresalvarez.cl"", ""page"": ""companies/santiago/techumbres-alvarez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Techumbres Álvarez,admin@techumbresalvarez.com,+56985281954,Techumbres Álvarez,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.techumbresalvarez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.techumbresalvarez.cl"", ""page"": ""companies/santiago/techumbres-alvarez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Techumbres Álvarez,hola@techumbresalvarez.com,+56985281954,Techumbres Álvarez,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.techumbresalvarez.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.techumbresalvarez.cl"", ""page"": ""companies/santiago/techumbres-alvarez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Muebles a Medida Tapia,info@mueblesamedidatapia.com.cl,+56959118308,Muebles a Medida Tapia,Home Services & Construction — Valparaíso,lead,0,home_services,Home Services & Construction,valparaíso,www.mueblesamedidatapia.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.mueblesamedidatapia.cl"", ""page"": ""companies/valparaíso/muebles-a-medida-tapia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Muebles a Medida Tapia,contacto@mueblesamedidatapia.com.cl,+56959118308,Muebles a Medida Tapia,Dueño/a,lead,0,home_services,Home Services & Construction,valparaíso,www.mueblesamedidatapia.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.mueblesamedidatapia.cl"", ""page"": ""companies/valparaíso/muebles-a-medida-tapia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Muebles a Medida Tapia,ventas@mueblesamedidatapia.com.cl,+56959118308,Muebles a Medida Tapia,Gerente de Ventas,lead,0,home_services,Home Services & Construction,valparaíso,www.mueblesamedidatapia.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.mueblesamedidatapia.cl"", ""page"": ""companies/valparaíso/muebles-a-medida-tapia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Muebles a Medida Tapia,admin@mueblesamedidatapia.com.cl,+56959118308,Muebles a Medida Tapia,Administrador/a,lead,0,home_services,Home Services & Construction,valparaíso,www.mueblesamedidatapia.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.mueblesamedidatapia.cl"", ""page"": ""companies/valparaíso/muebles-a-medida-tapia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Muebles a Medida Tapia,hola@mueblesamedidatapia.com.cl,+56959118308,Muebles a Medida Tapia,Recepción,lead,0,home_services,Home Services & Construction,valparaíso,www.mueblesamedidatapia.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.mueblesamedidatapia.cl"", ""page"": ""companies/valparaíso/muebles-a-medida-tapia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad López,info@electricidadlopez.cl,+56968368398,Electricidad López,Home Services & Construction — Valparaíso,lead,0,home_services,Home Services & Construction,valparaíso,www.electricidadlopez.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.electricidadlopez.cl"", ""page"": ""companies/valparaíso/electricidad-lopez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad López,contacto@electricidadlopez.cl,+56968368398,Electricidad López,Dueño/a,lead,0,home_services,Home Services & Construction,valparaíso,www.electricidadlopez.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.electricidadlopez.cl"", ""page"": ""companies/valparaíso/electricidad-lopez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad López,ventas@electricidadlopez.cl,+56968368398,Electricidad López,Gerente de Ventas,lead,0,home_services,Home Services & Construction,valparaíso,www.electricidadlopez.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.electricidadlopez.cl"", ""page"": ""companies/valparaíso/electricidad-lopez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad López,admin@electricidadlopez.cl,+56968368398,Electricidad López,Administrador/a,lead,0,home_services,Home Services & Construction,valparaíso,www.electricidadlopez.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.electricidadlopez.cl"", ""page"": ""companies/valparaíso/electricidad-lopez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad López,hola@electricidadlopez.cl,+56968368398,Electricidad López,Recepción,lead,0,home_services,Home Services & Construction,valparaíso,www.electricidadlopez.cl,"{""city"": ""valparaíso"", ""niche"": ""home_services"", ""website"": ""www.electricidadlopez.cl"", ""page"": ""companies/valparaíso/electricidad-lopez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Penquista,info@gasfiteriapenquista.com,+56954923444,Gasfitería Penquista,Home Services & Construction — Concepción,lead,0,home_services,Home Services & Construction,concepción,www.gasfiteriapenquista.cl,"{""city"": ""concepción"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriapenquista.cl"", ""page"": ""companies/concepción/gasfiteria-penquista.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Penquista,contacto@gasfiteriapenquista.com,+56954923444,Gasfitería Penquista,Dueño/a,lead,0,home_services,Home Services & Construction,concepción,www.gasfiteriapenquista.cl,"{""city"": ""concepción"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriapenquista.cl"", ""page"": ""companies/concepción/gasfiteria-penquista.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Penquista,ventas@gasfiteriapenquista.com,+56954923444,Gasfitería Penquista,Gerente de Ventas,lead,0,home_services,Home Services & Construction,concepción,www.gasfiteriapenquista.cl,"{""city"": ""concepción"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriapenquista.cl"", ""page"": ""companies/concepción/gasfiteria-penquista.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Penquista,admin@gasfiteriapenquista.com,+56954923444,Gasfitería Penquista,Administrador/a,lead,0,home_services,Home Services & Construction,concepción,www.gasfiteriapenquista.cl,"{""city"": ""concepción"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriapenquista.cl"", ""page"": ""companies/concepción/gasfiteria-penquista.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Penquista,hola@gasfiteriapenquista.com,+56954923444,Gasfitería Penquista,Recepción,lead,0,home_services,Home Services & Construction,concepción,www.gasfiteriapenquista.cl,"{""city"": ""concepción"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriapenquista.cl"", ""page"": ""companies/concepción/gasfiteria-penquista.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Techumbres Pérez,info@techumbresperez.com.cl,+56978208029,Techumbres Pérez,Home Services & Construction — Concepción,lead,0,home_services,Home Services & Construction,concepción,www.techumbresperez.cl,"{""city"": ""concepción"", ""niche"": ""home_services"", ""website"": ""www.techumbresperez.cl"", ""page"": ""companies/concepción/techumbres-perez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
